ID da Transação,ID do Cliente,Data da Transação,Valor Total,Número de Parcelas,Valor da Parcela,Taxa de Juros
8708,1155,2019-09-10,14188,13,1091.38,0.46
8709,3146,2022-01-18,5218,20,260.9,0.23
8710,3677,2019-01-25,1645,6,274.17,2.24
8711,2540,2020-11-21,2034,24,84.75,3.08
8712,2653,2022-05-30,10305,22,468.41,4.87
8713,4560,2021-07-20,8385,7,1197.86,1.71
8714,2343,2020-01-07,6990,13,537.69,3.74
8715,3140,2018-07-10,8818,19,464.11,1.39
8716,395,2019-01-09,5521,19,290.58,4.51
8717,57,2023-10-22,8624,12,718.67,1.04
8718,1960,2019-10-10,2997,23,130.3,4.35
8719,1530,2022-07-27,10460,23,454.78,3.34
8720,2404,2023-11-01,4427,14,316.21,0.7
8721,4732,2020-08-09,11699,11,1063.55,3.37
8722,164,2023-05-13,1239,14,88.5,2.36
8723,552,2020-04-14,11913,13,916.38,3.12
8724,4002,2019-07-01,1987,9,220.78,4.34
8725,1136,2023-12-29,7697,17,452.76,1.53
8726,2222,2019-11-21,5740,13,441.54,3.14
8727,1514,2020-11-16,8593,21,409.19,0.93
8728,3353,2019-02-25,14621,12,1218.42,2.64
8729,4717,2022-09-19,7046,11,640.55,0.87
8730,1401,2020-06-14,13387,6,2231.17,1.58
8731,4065,2021-04-04,1410,6,235.0,4.53
8732,1291,2021-03-02,7734,14,552.43,4.03
8733,781,2020-04-28,2975,17,175.0,4.7
8734,4189,2019-01-12,6570,8,821.25,2.91
8735,115,2019-10-23,8922,24,371.75,0.65
8736,3732,2020-09-28,12656,8,1582.0,3.34
8737,1110,2020-10-24,4349,16,271.81,2.22
8738,878,2019-09-20,5890,11,535.45,1.64
8739,3060,2021-03-04,8833,18,490.72,4.27
8740,389,2019-06-07,1880,13,144.62,3.27
8741,2458,2019-10-24,3554,11,323.09,4.13
8742,538,2018-07-01,11330,8,1416.25,0.65
8743,83,2018-08-22,13199,12,1099.92,0.09
8744,454,2019-10-12,12561,18,697.83,4.46
8745,2592,2023-02-02,4652,16,290.75,3.66
8746,132,2018-08-30,7497,15,499.8,3.82
8747,4635,2018-01-08,7622,7,1088.86,4.47
8748,4267,2023-02-03,6264,9,696.0,3.77
8749,3803,2022-12-19,14461,6,2410.17,2.58
8750,1952,2021-02-27,5507,7,786.71,0.13
8751,162,2019-09-06,1458,20,72.9,1.17
8752,3850,2020-12-24,8920,7,1274.29,3.96
8753,1208,2023-07-12,3756,7,536.57,2.88
8754,1656,2019-02-15,9546,6,1591.0,3.91
8755,3722,2022-08-06,5513,19,290.16,2.76
8756,674,2023-04-19,8418,17,495.18,3.09
8757,4540,2023-08-28,12482,21,594.38,4.09
8758,1002,2018-01-31,12399,13,953.77,1.66
8759,2021,2022-08-02,3063,23,133.17,1.21
8760,905,2020-06-02,12860,22,584.55,1.38
8761,1155,2023-03-09,9316,10,931.6,1.59
8762,2324,2023-10-02,11841,15,789.4,4.01
8763,573,2023-09-09,4839,24,201.62,4.09
8764,2913,2021-07-07,11793,22,536.05,3.76
8765,2112,2023-10-24,10301,11,936.45,1.51
8766,4069,2019-07-19,6851,19,360.58,4.84
8767,1669,2021-06-13,13593,21,647.29,0.09
8768,2345,2020-02-22,14905,20,745.25,1.88
8769,918,2021-08-27,1438,19,75.68,0.4
8770,2722,2019-09-23,9320,7,1331.43,4.79
8771,2383,2019-02-28,6046,19,318.21,1.81
8772,3475,2018-12-03,12167,19,640.37,1.95
8773,2902,2023-09-18,7290,12,607.5,0.86
8774,4612,2023-08-22,7105,12,592.08,3.34
8775,1584,2023-03-15,11981,9,1331.22,3.0
8776,2523,2018-06-12,11577,14,826.93,2.33
8777,2996,2021-05-26,1306,10,130.6,2.17
8778,4202,2023-09-21,10148,18,563.78,4.31
8779,1659,2019-07-31,2217,17,130.41,3.52
8780,2263,2020-07-13,2605,12,217.08,0.86
8781,4773,2019-08-18,2460,18,136.67,1.02
8782,4208,2019-03-11,14204,19,747.58,1.54
8783,3287,2018-08-16,14632,20,731.6,2.87
8784,3109,2018-05-15,8251,19,434.26,1.5
8785,2323,2023-05-28,12856,16,803.5,0.26
8786,200,2022-05-03,10214,10,1021.4,4.22
8787,4559,2023-08-05,9201,6,1533.5,0.34
8788,638,2021-11-27,2026,16,126.62,1.36
8789,1450,2023-05-24,4891,22,222.32,2.13
8790,1433,2018-02-11,7087,19,373.0,3.48
8791,433,2018-05-29,9390,23,408.26,4.9
8792,4771,2022-03-01,10750,22,488.64,2.58
8793,1331,2018-03-23,8714,21,414.95,0.14
8794,1339,2023-09-02,11550,17,679.41,4.47
8795,1762,2022-12-14,14084,21,670.67,0.03
8796,4872,2020-09-20,8509,15,567.27,2.05
8797,1144,2018-01-29,12568,6,2094.67,4.67
8798,896,2020-09-20,4594,12,382.83,2.42
8799,3681,2022-03-13,6149,19,323.63,4.62
8800,4053,2018-05-04,5119,6,853.17,0.15
8801,2658,2022-05-06,5976,12,498.0,1.73
8802,543,2021-07-24,8404,9,933.78,3.92
8803,1774,2018-06-01,14134,20,706.7,2.26
8804,2996,2021-10-06,6328,23,275.13,1.06
8805,3305,2023-10-21,5789,6,964.83,2.44
8806,4148,2018-01-02,14054,22,638.82,4.46
8807,1540,2020-03-18,10782,21,513.43,1.83
8808,2172,2022-08-02,8532,10,853.2,1.17
8809,3964,2023-11-07,2892,6,482.0,0.6
8810,2509,2021-10-26,11620,20,581.0,3.64
8811,3004,2018-06-24,3338,18,185.44,2.73
8812,3715,2023-06-26,9757,13,750.54,1.98
8813,3652,2020-06-24,13423,24,559.29,3.01
8814,2569,2020-12-05,14641,17,861.24,3.34
8815,3920,2021-12-17,9306,17,547.41,2.87
8816,3200,2021-10-28,7818,19,411.47,4.03
8817,4915,2020-12-08,6984,21,332.57,0.61
8818,1219,2020-03-15,8897,13,684.38,3.7
8819,1427,2020-10-16,3797,20,189.85,3.77
8820,1500,2020-08-24,8227,18,457.06,1.19
8821,3479,2020-03-24,4409,20,220.45,1.42
8822,2079,2019-07-09,2955,18,164.17,1.75
8823,2148,2021-05-31,6510,14,465.0,2.51
8824,3762,2019-08-18,11626,10,1162.6,4.95
8825,968,2019-01-17,1275,22,57.95,2.0
8826,3367,2018-08-27,6282,14,448.71,4.19
8827,4280,2020-01-01,10242,13,787.85,0.39
8828,4126,2019-03-03,7339,16,458.69,0.72
8829,3707,2023-10-29,11164,13,858.77,0.9
8830,4194,2021-03-09,2411,23,104.83,2.1
8831,26,2019-06-03,10960,20,548.0,3.32
8832,4936,2020-03-09,12461,16,778.81,1.65
8833,4192,2022-04-04,3001,9,333.44,2.13
8834,4672,2022-12-28,9539,16,596.19,0.29
8835,52,2021-07-13,3529,24,147.04,0.82
8836,1575,2021-05-21,10605,12,883.75,2.31
8837,50,2018-11-12,12762,16,797.62,4.55
8838,3475,2020-11-06,10889,19,573.11,3.52
8839,3857,2021-04-14,12215,21,581.67,1.01
8840,3642,2019-05-22,4837,19,254.58,2.9
8841,184,2019-11-12,13729,16,858.06,0.95
8842,4869,2020-01-13,10612,7,1516.0,0.19
8843,4062,2018-10-27,5206,18,289.22,2.34
8844,4163,2018-03-04,7952,23,345.74,1.06
8845,2576,2021-01-26,11205,8,1400.62,0.89
8846,183,2023-11-15,10094,22,458.82,0.35
8847,3032,2021-11-09,9869,15,657.93,2.88
8848,4512,2019-11-07,10114,10,1011.4,0.33
8849,3106,2022-01-01,12243,15,816.2,1.51
8850,3735,2022-10-06,1214,8,151.75,4.03
8851,4481,2020-01-31,10507,13,808.23,3.91
8852,3282,2022-12-09,14414,8,1801.75,3.51
8853,4112,2019-11-01,5161,20,258.05,1.41
8854,240,2018-10-12,11981,10,1198.1,0.61
8855,1141,2020-09-09,5283,9,587.0,2.0
8856,4467,2021-04-04,12023,8,1502.88,3.17
8857,3943,2018-04-19,11158,17,656.35,0.58
8858,2455,2020-02-26,1107,18,61.5,0.14
8859,3458,2020-09-28,2059,20,102.95,1.33
8860,3511,2022-06-09,1572,12,131.0,0.72
8861,466,2023-03-26,12606,9,1400.67,0.88
8862,4301,2018-05-28,8681,22,394.59,3.0
8863,4910,2019-10-01,13130,20,656.5,0.46
8864,1684,2018-03-06,4695,9,521.67,3.93
8865,3886,2018-01-21,7704,15,513.6,0.58
8866,4093,2022-08-07,5421,14,387.21,2.49
8867,1760,2019-02-12,1337,14,95.5,2.17
8868,3391,2021-09-21,13092,24,545.5,4.37
8869,3785,2020-02-11,7778,19,409.37,3.4
8870,595,2023-08-31,5077,22,230.77,4.78
8871,127,2021-12-07,8427,9,936.33,0.94
8872,4289,2018-08-01,4531,23,197.0,0.46
8873,3396,2019-06-01,10228,8,1278.5,3.99
8874,1723,2018-09-03,2373,7,339.0,1.6
8875,2362,2021-10-08,5302,22,241.0,0.28
8876,2159,2019-10-14,3293,10,329.3,1.65
8877,2904,2019-07-15,7201,13,553.92,1.78
8878,773,2022-08-30,11304,9,1256.0,3.25
8879,1251,2021-03-25,7239,7,1034.14,3.21
8880,803,2019-12-28,1182,12,98.5,2.05
8881,2361,2021-01-10,12011,19,632.16,3.22
8882,2834,2020-04-21,3706,14,264.71,1.02
8883,637,2020-09-10,14823,14,1058.79,0.67
8884,4862,2019-08-18,10561,16,660.06,0.98
8885,606,2020-07-24,13259,24,552.46,2.7
8886,3195,2018-06-08,10685,17,628.53,2.49
8887,1058,2018-12-02,4812,14,343.71,2.03
8888,4978,2018-03-08,7942,24,330.92,4.29
8889,676,2022-10-05,5563,19,292.79,2.33
8890,740,2021-01-02,11944,24,497.67,4.9
8891,2486,2018-07-16,7904,20,395.2,1.66
8892,2712,2018-12-22,7574,23,329.3,0.22
8893,4363,2022-05-18,13968,21,665.14,2.18
8894,2509,2019-06-23,1883,23,81.87,2.04
8895,4056,2020-04-21,5306,21,252.67,3.53
8896,965,2019-10-16,9963,12,830.25,3.07
8897,4384,2022-10-26,6113,23,265.78,3.97
8898,569,2020-02-08,10154,13,781.08,1.83
8899,289,2021-07-09,7352,23,319.65,0.36
8900,3903,2023-08-25,14761,20,738.05,2.44
8901,3901,2020-04-27,4215,19,221.84,4.86
8902,3255,2020-07-06,8346,20,417.3,1.07
8903,4611,2019-11-13,5055,10,505.5,1.62
8904,3811,2021-01-03,4093,18,227.39,2.4
8905,3124,2022-09-18,3066,14,219.0,0.02
8906,3118,2019-07-04,1385,17,81.47,0.34
8907,1787,2023-08-17,6643,12,553.58,4.85
8908,1727,2020-03-25,8725,10,872.5,2.86
8909,647,2021-06-03,4785,12,398.75,0.24
8910,2630,2023-11-21,9912,11,901.09,2.53
8911,3741,2023-03-18,4988,10,498.8,2.22
8912,2665,2019-09-21,4339,11,394.45,2.67
8913,1856,2023-12-28,6046,10,604.6,0.82
8914,2398,2019-03-15,7925,13,609.62,2.03
8915,2566,2018-08-16,4794,22,217.91,2.47
8916,4230,2020-09-13,10749,7,1535.57,2.8
8917,4851,2023-05-03,5042,15,336.13,0.77
8918,4361,2021-10-25,3716,9,412.89,1.04
8919,1197,2023-11-04,6433,19,338.58,3.64
8920,507,2023-01-09,13800,15,920.0,1.39
8921,3726,2019-02-17,8146,9,905.11,0.87
8922,2237,2020-05-24,12933,15,862.2,3.78
8923,2803,2020-03-25,4490,13,345.38,2.18
8924,2243,2020-09-22,9213,22,418.77,1.93
8925,2972,2022-10-06,2139,9,237.67,3.06
8926,3721,2021-01-05,4696,12,391.33,0.84
8927,137,2018-12-07,7116,19,374.53,0.21
8928,2038,2022-11-07,3118,12,259.83,3.12
8929,3987,2018-10-10,9418,13,724.46,0.69
8930,2927,2020-01-11,14135,18,785.28,4.35
8931,1391,2020-01-08,2726,23,118.52,4.99
8932,3391,2019-12-01,4764,9,529.33,1.17
8933,178,2023-06-30,14412,18,800.67,1.14
8934,3523,2023-03-20,10354,17,609.06,0.67
8935,2133,2020-11-09,12020,6,2003.33,0.14
8936,1392,2023-01-20,12870,24,536.25,4.8
8937,953,2020-09-30,8332,13,640.92,4.6
8938,593,2023-04-14,13741,8,1717.62,4.09
8939,991,2019-06-22,3174,11,288.55,0.21
8940,3350,2022-05-19,14453,6,2408.83,2.49
8941,704,2023-04-10,4955,16,309.69,2.66
8942,4558,2020-10-30,3900,11,354.55,2.3
8943,796,2019-06-29,4517,12,376.42,1.71
8944,117,2019-12-27,12967,14,926.21,0.91
8945,2424,2022-08-03,6035,11,548.64,1.15
8946,4486,2020-07-04,12727,13,979.0,0.16
8947,1047,2018-05-29,13367,9,1485.22,0.39
8948,2030,2019-02-20,8526,14,609.0,4.91
8949,2197,2023-08-27,13014,8,1626.75,0.74
8950,4899,2020-01-21,13382,16,836.38,2.52
8951,121,2021-09-08,9811,14,700.79,0.22
8952,3741,2020-05-16,14998,9,1666.44,0.66
8953,2409,2020-06-27,11172,16,698.25,1.69
8954,1400,2020-02-22,4765,21,226.9,0.33
8955,1855,2018-06-24,14173,10,1417.3,0.79
8956,2736,2023-02-24,11741,10,1174.1,1.28
8957,4027,2020-01-18,12048,23,523.83,0.01
8958,808,2023-07-04,13076,23,568.52,4.16
8959,4221,2023-10-11,2077,24,86.54,3.63
8960,1361,2018-04-06,10838,19,570.42,4.81
8961,1532,2020-02-25,7580,22,344.55,4.32
8962,420,2022-12-19,10187,13,783.62,1.59
8963,3144,2020-01-27,6684,9,742.67,1.87
8964,625,2022-10-12,14009,6,2334.83,1.08
8965,1855,2019-04-13,9356,17,550.35,3.56
8966,1579,2023-05-21,13798,15,919.87,1.08
8967,4622,2023-03-19,2211,11,201.0,2.87
8968,72,2023-05-08,11505,16,719.06,1.69
8969,2014,2018-02-25,14661,15,977.4,4.28
8970,3198,2023-09-29,4169,23,181.26,0.46
8971,404,2019-07-21,1450,12,120.83,3.42
8972,2593,2021-11-19,14893,19,783.84,2.1
8973,2049,2022-04-13,2896,24,120.67,1.4
8974,4390,2022-02-22,2830,17,166.47,4.43
8975,3404,2019-07-29,14794,16,924.62,1.11
8976,3576,2022-07-31,5617,19,295.63,3.13
8977,872,2022-06-30,13849,7,1978.43,3.52
8978,2820,2019-06-06,1512,13,116.31,2.27
8979,760,2022-04-27,10808,18,600.44,0.91
8980,1559,2021-06-25,9819,14,701.36,3.39
8981,2170,2018-09-20,7092,10,709.2,3.88
8982,1890,2023-07-19,12278,13,944.46,3.29
8983,2721,2020-09-24,9765,17,574.41,4.87
8984,1623,2023-03-12,5706,12,475.5,0.81
8985,648,2019-08-26,5527,12,460.58,4.08
8986,4944,2022-05-15,1849,13,142.23,2.95
8987,3684,2020-02-14,9499,17,558.76,2.33
8988,2638,2023-12-08,14319,9,1591.0,2.42
8989,3409,2023-05-03,6377,20,318.85,3.59
8990,2053,2018-03-27,3631,10,363.1,1.44
8991,3102,2019-04-04,10395,11,945.0,1.09
8992,1780,2023-12-30,3985,15,265.67,2.34
8993,3057,2020-02-05,9099,20,454.95,1.88
8994,825,2019-10-29,13453,12,1121.08,4.51
8995,499,2020-06-11,8752,17,514.82,3.74
8996,2163,2022-04-03,12422,14,887.29,2.01
8997,1409,2018-07-06,7228,16,451.75,4.76
8998,1114,2023-09-23,9890,13,760.77,0.32
8999,2850,2019-07-09,13091,11,1190.09,1.79
9000,4847,2019-08-27,6364,10,636.4,2.23
9001,4894,2022-08-07,11063,22,502.86,4.59
9002,3373,2021-11-28,12877,22,585.32,3.6
9003,758,2020-03-28,2345,17,137.94,0.92
9004,3369,2018-04-16,9753,8,1219.12,3.68
9005,3561,2019-02-12,6485,24,270.21,2.16
9006,2975,2023-06-23,7680,23,333.91,1.72
9007,4120,2023-12-19,11577,15,771.8,3.23
9008,2220,2023-05-30,13379,19,704.16,4.5
9009,823,2022-06-27,14019,21,667.57,0.37
9010,1325,2019-10-20,12290,7,1755.71,2.53
9011,2307,2022-06-16,13976,23,607.65,1.8
9012,440,2018-10-05,2485,22,112.95,0.94
9013,1734,2023-01-21,9351,24,389.62,0.69
9014,4791,2020-11-27,13378,9,1486.44,4.82
9015,584,2022-07-07,10796,17,635.06,1.56
9016,2711,2021-01-04,3609,20,180.45,0.9
9017,1455,2018-08-21,9572,19,503.79,3.39
9018,3471,2020-03-03,1498,15,99.87,3.26
9019,4161,2018-01-25,9717,22,441.68,1.05
9020,607,2019-06-21,2191,8,273.88,2.65
9021,1604,2021-05-06,3292,8,411.5,3.34
9022,3904,2020-07-15,10133,11,921.18,3.44
9023,1067,2022-05-04,9970,6,1661.67,4.96
9024,2245,2022-10-17,14440,20,722.0,1.02
9025,964,2018-09-30,13349,22,606.77,2.55
9026,4418,2019-05-11,14213,7,2030.43,0.65
9027,2887,2019-12-13,5189,13,399.15,1.96
9028,3394,2019-08-29,14117,15,941.13,4.1
9029,2718,2022-06-19,1773,20,88.65,2.08
9030,2918,2021-05-28,11251,8,1406.38,0.15
9031,4528,2018-09-04,1759,13,135.31,1.85
9032,7,2018-12-14,3849,19,202.58,2.04
9033,4482,2021-07-28,11050,11,1004.55,2.57
9034,1646,2018-01-30,14468,6,2411.33,3.58
9035,3659,2023-01-31,11240,12,936.67,4.28
9036,1041,2023-03-02,2513,16,157.06,2.95
9037,3839,2019-08-11,7279,16,454.94,3.35
9038,2588,2019-04-15,3804,11,345.82,3.19
9039,4201,2022-02-12,4783,20,239.15,2.1
9040,1797,2020-02-01,5574,15,371.6,3.04
9041,1015,2018-10-07,13173,23,572.74,4.3
9042,3019,2023-06-24,2019,13,155.31,2.3
9043,1910,2022-12-16,1618,19,85.16,4.36
9044,1733,2023-08-16,3808,17,224.0,4.65
9045,3166,2023-11-07,7221,6,1203.5,2.12
9046,1912,2020-07-15,9939,15,662.6,2.14
9047,4148,2021-10-12,2958,24,123.25,2.19
9048,658,2018-09-19,10432,15,695.47,0.63
9049,4061,2020-07-17,14378,10,1437.8,3.2
9050,3469,2021-01-14,9068,7,1295.43,4.42
9051,2123,2022-10-05,8351,20,417.55,2.56
9052,2357,2020-07-19,12044,8,1505.5,4.01
9053,2741,2019-07-31,13717,16,857.31,0.5
9054,4658,2022-09-03,13688,11,1244.36,2.53
9055,2275,2022-02-24,14164,8,1770.5,4.52
9056,4012,2023-10-28,3042,17,178.94,1.96
9057,1117,2020-06-29,7670,15,511.33,0.24
9058,853,2021-06-23,13242,14,945.86,1.77
9059,1277,2023-02-28,6904,6,1150.67,0.94
9060,2904,2023-06-24,10347,24,431.12,2.83
9061,266,2018-04-19,4128,17,242.82,2.41
9062,79,2023-01-04,9513,14,679.5,2.52
9063,1210,2020-03-26,10021,14,715.79,4.58
9064,1606,2021-10-14,11055,14,789.64,4.42
9065,12,2022-12-13,9800,22,445.45,2.22
9066,1255,2022-07-24,9071,17,533.59,3.34
9067,2293,2021-06-23,14008,9,1556.44,1.63
9068,581,2021-08-18,4464,10,446.4,0.5
9069,39,2021-08-24,1182,8,147.75,1.69
9070,2524,2022-10-15,7936,9,881.78,4.86
9071,3451,2020-10-05,4184,13,321.85,3.61
9072,2490,2022-02-11,8182,11,743.82,4.44
9073,3304,2020-01-19,6498,8,812.25,0.66
9074,4880,2021-07-31,2482,10,248.2,3.13
9075,1903,2018-08-16,10409,10,1040.9,1.37
9076,3933,2020-05-18,11176,22,508.0,3.11
9077,1494,2022-09-18,6110,24,254.58,0.24
9078,1392,2023-09-21,9377,20,468.85,2.83
9079,3689,2021-05-11,5719,7,817.0,2.6
9080,3804,2023-03-13,5075,13,390.38,3.92
9081,4736,2023-04-13,1157,12,96.42,4.6
9082,582,2020-12-14,6811,6,1135.17,4.25
9083,1797,2022-09-15,10814,20,540.7,1.23
9084,1420,2020-12-01,13749,16,859.31,1.12
9085,3647,2018-11-28,2063,24,85.96,0.88
9086,4257,2023-04-26,5384,14,384.57,2.48
9087,3979,2022-07-06,11487,17,675.71,4.08
9088,1275,2018-09-07,9667,9,1074.11,1.16
9089,934,2019-01-14,12983,9,1442.56,4.3
9090,124,2020-11-11,11295,10,1129.5,3.11
9091,4635,2020-12-03,4746,21,226.0,1.13
9092,3966,2020-03-11,13404,21,638.29,4.13
9093,3089,2018-08-04,8041,16,502.56,2.97
9094,4582,2020-03-20,2680,10,268.0,2.19
9095,2348,2023-11-23,11614,7,1659.14,2.98
9096,1434,2018-12-16,9762,23,424.43,1.27
9097,3196,2021-10-18,9743,15,649.53,0.33
9098,2020,2023-01-26,11559,21,550.43,1.13
9099,3279,2021-05-13,6877,12,573.08,1.33
9100,806,2023-06-12,3866,11,351.45,4.12
9101,2235,2022-01-21,5333,9,592.56,1.27
9102,983,2022-02-21,6437,14,459.79,4.98
9103,255,2019-12-05,1160,23,50.43,1.05
9104,1023,2019-03-14,7249,7,1035.57,2.09
9105,2392,2019-09-15,7873,13,605.62,1.17
9106,3533,2021-11-20,4960,17,291.76,2.79
9107,2874,2021-02-16,1506,8,188.25,3.06
9108,3160,2018-04-01,4171,23,181.35,4.54
9109,1448,2021-05-25,3279,19,172.58,3.25
9110,4209,2018-12-27,1139,19,59.95,2.52
9111,863,2018-10-26,13674,23,594.52,2.12
9112,2892,2022-07-16,8608,21,409.9,3.79
9113,2947,2020-11-08,7211,6,1201.83,0.42
9114,4618,2022-01-02,6206,17,365.06,2.41
9115,1907,2018-11-30,2058,11,187.09,2.04
9116,1474,2019-02-17,10346,22,470.27,4.45
9117,1555,2020-03-08,13738,16,858.62,1.41
9118,3736,2018-02-05,1117,15,74.47,1.25
9119,401,2021-04-23,7355,13,565.77,3.65
9120,4981,2020-10-13,2830,16,176.88,2.55
9121,1013,2018-08-11,5687,15,379.13,3.76
9122,3009,2018-10-16,6822,20,341.1,4.76
9123,2080,2019-01-26,12731,19,670.05,1.52
9124,844,2019-01-24,1321,20,66.05,0.86
9125,3025,2022-10-09,3094,11,281.27,4.97
9126,3851,2022-06-22,3379,15,225.27,1.33
9127,4114,2020-12-01,13450,6,2241.67,4.92
9128,2781,2021-01-27,2989,13,229.92,3.87
9129,1235,2020-08-16,6477,21,308.43,2.71
9130,3564,2022-07-18,12526,19,659.26,3.98
9131,61,2022-07-02,3289,8,411.12,1.98
9132,3368,2018-11-04,2988,16,186.75,0.72
9133,613,2021-07-17,14760,8,1845.0,2.26
9134,1381,2018-06-05,5456,18,303.11,0.94
9135,95,2023-09-27,6937,6,1156.17,2.01
9136,1844,2018-12-12,13466,9,1496.22,3.52
9137,984,2021-12-13,10598,11,963.45,3.81
9138,4034,2023-01-19,6075,10,607.5,3.86
9139,1938,2019-01-24,8051,23,350.04,3.98
9140,114,2018-06-27,13291,14,949.36,2.5
9141,2502,2022-08-17,4140,15,276.0,1.22
9142,2143,2019-11-06,4384,14,313.14,1.38
9143,2859,2021-09-29,1651,19,86.89,1.66
9144,2122,2019-06-25,4038,8,504.75,3.69
9145,189,2019-11-13,12590,7,1798.57,4.12
9146,3906,2018-11-27,7184,19,378.11,4.59
9147,134,2022-10-10,1649,21,78.52,3.37
9148,2884,2020-01-30,5085,10,508.5,0.42
9149,2931,2019-12-12,8979,9,997.67,0.13
9150,312,2023-08-21,11962,17,703.65,1.98
9151,365,2020-12-22,4392,11,399.27,2.35
9152,1569,2019-08-18,5342,9,593.56,0.68
9153,2153,2018-01-30,13880,20,694.0,0.49
9154,4333,2019-11-07,7652,14,546.57,3.0
9155,3424,2021-05-18,12414,24,517.25,0.81
9156,580,2021-11-23,14988,22,681.27,3.12
9157,1248,2019-01-21,6408,21,305.14,1.25
9158,1460,2020-07-23,7534,15,502.27,1.09
9159,1673,2020-07-16,5925,10,592.5,2.03
9160,1627,2021-01-26,12873,18,715.17,2.93
9161,809,2023-03-26,14828,16,926.75,4.88
9162,1296,2018-10-20,13809,23,600.39,2.23
9163,3298,2023-02-11,6564,19,345.47,0.35
9164,2156,2018-02-02,2950,15,196.67,0.9
9165,537,2023-02-20,10660,12,888.33,4.35
9166,3537,2022-09-04,12372,15,824.8,0.28
9167,2168,2020-10-13,14289,14,1020.64,0.26
9168,821,2018-08-18,14472,24,603.0,1.07
9169,2263,2021-11-15,6987,7,998.14,4.47
9170,3812,2021-09-11,1924,17,113.18,1.03
9171,142,2021-07-13,3735,15,249.0,3.7
9172,1235,2019-02-26,7985,7,1140.71,2.97
9173,2784,2022-09-08,3798,16,237.38,4.82
9174,2835,2018-08-01,6426,10,642.6,1.14
9175,443,2023-03-29,5372,16,335.75,3.28
9176,4794,2020-02-17,7292,12,607.67,4.38
9177,283,2023-04-16,14202,18,789.0,0.45
9178,3649,2020-12-04,10731,10,1073.1,1.25
9179,2018,2018-12-10,2189,10,218.9,1.92
9180,2270,2018-10-11,10516,6,1752.67,0.51
9181,4623,2023-01-01,8934,8,1116.75,1.06
9182,2832,2018-11-19,10369,19,545.74,3.84
9183,4312,2023-03-11,2352,13,180.92,4.99
9184,2211,2023-12-13,1424,16,89.0,1.78
9185,4890,2022-08-24,5693,22,258.77,3.99
9186,2883,2023-07-25,4304,19,226.53,1.1
9187,3494,2018-10-12,1672,14,119.43,3.55
9188,222,2022-07-06,5212,12,434.33,2.59
9189,2460,2023-08-10,14340,6,2390.0,3.0
9190,1515,2019-08-20,9108,18,506.0,0.62
9191,718,2018-03-31,9986,23,434.17,2.18
9192,1346,2022-04-19,14555,12,1212.92,2.87
9193,3613,2023-09-25,6628,17,389.88,0.79
9194,2574,2022-09-22,10293,22,467.86,2.69
9195,3843,2019-12-23,3994,21,190.19,2.13
9196,2476,2022-07-28,5067,13,389.77,1.58
9197,4011,2021-01-25,11843,9,1315.89,3.01
9198,832,2020-11-07,1573,21,74.9,3.36
9199,600,2018-07-08,6693,13,514.85,4.15
9200,3183,2019-02-04,9410,9,1045.56,0.6
9201,3068,2020-06-18,6312,15,420.8,2.31
9202,3847,2021-08-19,4078,6,679.67,4.59
9203,1461,2022-11-13,14502,13,1115.54,4.71
9204,1603,2018-01-30,10282,14,734.43,1.79
9205,2468,2018-04-20,4230,24,176.25,2.96
9206,3590,2022-11-08,14778,23,642.52,3.33
9207,3149,2021-06-23,6898,17,405.76,0.39
9208,2169,2018-10-23,2120,15,141.33,1.19
9209,407,2022-02-27,13797,6,2299.5,1.81
9210,88,2021-06-13,6549,6,1091.5,2.71
9211,2801,2022-11-04,14148,23,615.13,0.85
9212,1814,2022-01-09,13672,12,1139.33,1.89
9213,150,2021-09-10,2181,15,145.4,4.37
9214,1345,2019-10-02,11888,7,1698.29,2.06
9215,2389,2023-05-03,6683,10,668.3,3.38
9216,3288,2018-05-13,9097,21,433.19,1.34
9217,2127,2022-02-18,5960,21,283.81,4.72
9218,889,2023-01-28,9030,24,376.25,4.45
9219,1634,2022-04-01,8478,22,385.36,3.89
9220,2859,2020-04-21,12651,9,1405.67,2.32
9221,3960,2018-12-29,10958,15,730.53,4.79
9222,1375,2018-03-04,6250,11,568.18,2.35
9223,1884,2020-06-21,2776,21,132.19,1.67
9224,986,2021-08-28,11298,7,1614.0,0.68
9225,3856,2019-11-01,4002,15,266.8,0.34
9226,4201,2023-10-25,13612,14,972.29,1.39
9227,281,2020-08-02,12739,23,553.87,2.56
9228,3472,2018-04-08,6044,22,274.73,1.85
9229,133,2019-02-14,12305,24,512.71,4.67
9230,3593,2022-05-11,9519,16,594.94,2.7
9231,2146,2018-12-27,3915,10,391.5,1.51
9232,1588,2018-11-24,6879,15,458.6,0.67
9233,3502,2020-10-19,13398,14,957.0,3.87
9234,969,2019-02-12,1735,22,78.86,0.42
9235,2843,2019-12-02,7188,19,378.32,4.46
9236,4129,2021-03-04,9796,11,890.55,2.27
9237,2223,2023-03-18,2861,14,204.36,4.21
9238,4108,2019-12-31,10487,16,655.44,1.22
9239,3492,2018-12-26,8584,10,858.4,2.38
9240,4689,2023-07-23,2303,11,209.36,0.92
9241,4552,2018-06-13,11760,12,980.0,4.97
9242,2120,2022-01-06,12050,24,502.08,0.57
9243,385,2022-07-21,12660,21,602.86,4.73
9244,4187,2018-12-27,2051,10,205.1,3.29
