ID do Cliente,Nome,Sexo,Idade,Faixa Etária,Renda Mensal,Cidade,Estado,Região,Nível de Escolaridade
4313,Cliente 4313,Feminino,40,36-45,2686,Porto Velho,RO,Norte,Superior
4314,Cliente 4314,Feminino,30,26-35,8717,Florianópolis,SC,Sul,Fundamental
4315,Cliente 4315,Masculino,42,36-45,3830,Brasília,DF,Centro-Oeste,Pós-graduação
4316,Cliente 4316,Masculino,42,36-45,2503,Porto Velho,RO,Norte,Médio
4317,Cliente 4317,Feminino,46,46-55,8153,Fortaleza,CE,Nordeste,Médio
4318,Cliente 4318,Masculino,56,56+,3147,Rio de Janeiro,RJ,Sudeste,Pós-graduação
4319,Cliente 4319,Masculino,58,56+,3768,Goiânia,GO,Centro-Oeste,Fundamental
4320,Cliente 4320,Masculino,54,46-55,3342,Salvador,BA,Nordeste,Pós-graduação
4321,Cliente 4321,Feminino,41,36-45,5162,Rio Branco,AC,Norte,Médio
4322,Cliente 4322,Masculino,43,36-45,2851,Brasília,DF,Centro-Oeste,Fundamental
4323,Cliente 4323,Feminino,47,46-55,2742,Porto Alegre,RS,Sul,Superior
4324,Cliente 4324,Feminino,50,46-55,8942,Goiânia,GO,Centro-Oeste,Fundamental
4325,Cliente 4325,Masculino,60,56+,3841,São Luís,MA,Nordeste,Superior
4326,Cliente 4326,Masculino,58,56+,4722,Rio de Janeiro,RJ,Sudeste,Pós-graduação
4327,Cliente 4327,Masculino,53,46-55,4079,Curitiba,PR,Sul,Fundamental
4328,Cliente 4328,Masculino,18,18-25,4951,Manaus,AM,Norte,Fundamental
4329,Cliente 4329,Masculino,56,56+,4164,Belo Horizonte,MG,Sudeste,Pós-graduação
4330,Cliente 4330,Feminino,50,46-55,5820,Rio Branco,AC,Norte,Superior
4331,Cliente 4331,Masculino,65,56+,3396,Vitória,ES,Sudeste,Pós-graduação
4332,Cliente 4332,Masculino,29,26-35,8055,Vitória,ES,Sudeste,Fundamental
4333,Cliente 4333,Masculino,51,46-55,2211,Brasília,DF,Centro-Oeste,Médio
4334,Cliente 4334,Masculino,20,18-25,4549,Florianópolis,SC,Sul,Superior
4335,Cliente 4335,Feminino,24,18-25,8395,Porto Velho,RO,Norte,Superior
4336,Cliente 4336,Masculino,48,46-55,3448,Manaus,AM,Norte,Pós-graduação
4337,Cliente 4337,Masculino,26,26-35,9921,Campo Grande,MS,Centro-Oeste,Fundamental
4338,Cliente 4338,Feminino,54,46-55,3173,Curitiba,PR,Sul,Fundamental
4339,Cliente 4339,Feminino,29,26-35,9327,São Paulo,SP,Sudeste,Superior
4340,Cliente 4340,Masculino,18,18-25,5030,Salvador,BA,Nordeste,Médio
4341,Cliente 4341,Masculino,34,26-35,3038,Brasília,DF,Centro-Oeste,Superior
4342,Cliente 4342,Feminino,34,26-35,9921,Florianópolis,SC,Sul,Superior
4343,Cliente 4343,Feminino,51,46-55,9813,São Luís,MA,Nordeste,Fundamental
4344,Cliente 4344,Masculino,46,46-55,2081,Manaus,AM,Norte,Pós-graduação
4345,Cliente 4345,Masculino,54,46-55,5826,Rio Branco,AC,Norte,Superior
4346,Cliente 4346,Feminino,26,26-35,5930,Belém,PA,Norte,Fundamental
4347,Cliente 4347,Feminino,65,56+,2179,Vitória,ES,Sudeste,Superior
4348,Cliente 4348,Feminino,25,18-25,5841,Salvador,BA,Nordeste,Pós-graduação
4349,Cliente 4349,Feminino,31,26-35,7115,Salvador,BA,Nordeste,Médio
4350,Cliente 4350,Feminino,63,56+,4872,Belém,PA,Norte,Fundamental
4351,Cliente 4351,Feminino,54,46-55,6646,Manaus,AM,Norte,Fundamental
4352,Cliente 4352,Masculino,37,36-45,5742,Belo Horizonte,MG,Sudeste,Superior
4353,Cliente 4353,Feminino,36,36-45,7548,Curitiba,PR,Sul,Superior
4354,Cliente 4354,Feminino,38,36-45,4618,Porto Velho,RO,Norte,Superior
4355,Cliente 4355,Feminino,29,26-35,3239,Salvador,BA,Nordeste,Superior
4356,Cliente 4356,Feminino,64,56+,2103,Florianópolis,SC,Sul,Pós-graduação
4357,Cliente 4357,Masculino,22,18-25,8350,Rio Branco,AC,Norte,Superior
4358,Cliente 4358,Feminino,55,46-55,3280,Salvador,BA,Nordeste,Pós-graduação
4359,Cliente 4359,Feminino,19,18-25,3178,Belo Horizonte,MG,Sudeste,Fundamental
4360,Cliente 4360,Masculino,55,46-55,2358,Porto Velho,RO,Norte,Fundamental
4361,Cliente 4361,Feminino,43,36-45,7556,Rio de Janeiro,RJ,Sudeste,Superior
4362,Cliente 4362,Masculino,21,18-25,7114,Curitiba,PR,Sul,Pós-graduação
4363,Cliente 4363,Masculino,28,26-35,2457,Manaus,AM,Norte,Superior
4364,Cliente 4364,Masculino,35,26-35,7146,Rio de Janeiro,RJ,Sudeste,Médio
4365,Cliente 4365,Feminino,45,36-45,4938,Rio de Janeiro,RJ,Sudeste,Médio
4366,Cliente 4366,Masculino,33,26-35,9343,Manaus,AM,Norte,Médio
4367,Cliente 4367,Masculino,53,46-55,7310,Rio Branco,AC,Norte,Superior
4368,Cliente 4368,Feminino,53,46-55,4629,Belo Horizonte,MG,Sudeste,Pós-graduação
4369,Cliente 4369,Masculino,62,56+,6244,Belém,PA,Norte,Fundamental
4370,Cliente 4370,Feminino,26,26-35,8538,São Luís,MA,Nordeste,Pós-graduação
4371,Cliente 4371,Feminino,49,46-55,4341,Curitiba,PR,Sul,Fundamental
4372,Cliente 4372,Feminino,42,36-45,3323,Brasília,DF,Centro-Oeste,Médio
4373,Cliente 4373,Feminino,53,46-55,4055,Belém,PA,Norte,Superior
4374,Cliente 4374,Feminino,37,36-45,4695,Rio de Janeiro,RJ,Sudeste,Médio
4375,Cliente 4375,Feminino,53,46-55,4182,Recife,PE,Nordeste,Superior
4376,Cliente 4376,Masculino,37,36-45,6379,Campo Grande,MS,Centro-Oeste,Fundamental
4377,Cliente 4377,Masculino,56,56+,6944,Belém,PA,Norte,Médio
4378,Cliente 4378,Masculino,54,46-55,9119,Vitória,ES,Sudeste,Fundamental
4379,Cliente 4379,Feminino,36,36-45,6693,Belo Horizonte,MG,Sudeste,Superior
4380,Cliente 4380,Feminino,59,56+,6471,Rio Branco,AC,Norte,Superior
4381,Cliente 4381,Feminino,56,56+,3467,Porto Velho,RO,Norte,Fundamental
4382,Cliente 4382,Masculino,33,26-35,9623,São Paulo,SP,Sudeste,Superior
4383,Cliente 4383,Feminino,41,36-45,6247,Rio Branco,AC,Norte,Fundamental
4384,Cliente 4384,Feminino,35,26-35,4109,Recife,PE,Nordeste,Superior
4385,Cliente 4385,Feminino,49,46-55,2431,Belo Horizonte,MG,Sudeste,Fundamental
4386,Cliente 4386,Feminino,55,46-55,8319,Rio Branco,AC,Norte,Médio
4387,Cliente 4387,Feminino,29,26-35,8169,São Paulo,SP,Sudeste,Pós-graduação
4388,Cliente 4388,Feminino,31,26-35,4968,São Paulo,SP,Sudeste,Pós-graduação
4389,Cliente 4389,Masculino,58,56+,8055,Porto Velho,RO,Norte,Pós-graduação
4390,Cliente 4390,Feminino,43,36-45,3394,Campo Grande,MS,Centro-Oeste,Médio
4391,Cliente 4391,Masculino,47,46-55,8548,Fortaleza,CE,Nordeste,Médio
4392,Cliente 4392,Masculino,31,26-35,6906,Goiânia,GO,Centro-Oeste,Superior
4393,Cliente 4393,Masculino,22,18-25,2155,Rio Branco,AC,Norte,Fundamental
4394,Cliente 4394,Feminino,36,36-45,8469,Goiânia,GO,Centro-Oeste,Superior
4395,Cliente 4395,Masculino,49,46-55,5626,Campo Grande,MS,Centro-Oeste,Fundamental
4396,Cliente 4396,Feminino,40,36-45,7158,Brasília,DF,Centro-Oeste,Superior
4397,Cliente 4397,Masculino,45,36-45,7572,Brasília,DF,Centro-Oeste,Médio
4398,Cliente 4398,Masculino,27,26-35,8515,Florianópolis,SC,Sul,Superior
4399,Cliente 4399,Masculino,51,46-55,5615,Porto Velho,RO,Norte,Superior
4400,Cliente 4400,Masculino,21,18-25,7665,Florianópolis,SC,Sul,Médio
4401,Cliente 4401,Feminino,46,46-55,4654,Recife,PE,Nordeste,Pós-graduação
4402,Cliente 4402,Masculino,29,26-35,3036,Goiânia,GO,Centro-Oeste,Pós-graduação
4403,Cliente 4403,Feminino,56,56+,7437,Vitória,ES,Sudeste,Superior
4404,Cliente 4404,Masculino,56,56+,6199,Florianópolis,SC,Sul,Fundamental
4405,Cliente 4405,Feminino,33,26-35,2016,Porto Alegre,RS,Sul,Pós-graduação
4406,Cliente 4406,Masculino,18,18-25,2349,Porto Velho,RO,Norte,Fundamental
4407,Cliente 4407,Feminino,24,18-25,8406,São Luís,MA,Nordeste,Médio
4408,Cliente 4408,Masculino,34,26-35,7607,Florianópolis,SC,Sul,Superior
4409,Cliente 4409,Masculino,30,26-35,6481,Vitória,ES,Sudeste,Superior
4410,Cliente 4410,Feminino,31,26-35,3403,Curitiba,PR,Sul,Superior
4411,Cliente 4411,Feminino,57,56+,9782,Florianópolis,SC,Sul,Superior
4412,Cliente 4412,Masculino,61,56+,3846,Recife,PE,Nordeste,Pós-graduação
4413,Cliente 4413,Feminino,54,46-55,2433,Florianópolis,SC,Sul,Médio
4414,Cliente 4414,Feminino,56,56+,8132,São Luís,MA,Nordeste,Fundamental
4415,Cliente 4415,Feminino,27,26-35,8860,Brasília,DF,Centro-Oeste,Superior
4416,Cliente 4416,Feminino,23,18-25,7894,São Paulo,SP,Sudeste,Médio
4417,Cliente 4417,Masculino,20,18-25,7213,Rio Branco,AC,Norte,Pós-graduação
4418,Cliente 4418,Feminino,44,36-45,7933,Belo Horizonte,MG,Sudeste,Pós-graduação
4419,Cliente 4419,Feminino,26,26-35,8664,Vitória,ES,Sudeste,Médio
4420,Cliente 4420,Feminino,62,56+,9412,Goiânia,GO,Centro-Oeste,Fundamental
4421,Cliente 4421,Masculino,46,46-55,6487,Curitiba,PR,Sul,Pós-graduação
4422,Cliente 4422,Feminino,30,26-35,5018,Goiânia,GO,Centro-Oeste,Médio
4423,Cliente 4423,Masculino,43,36-45,5484,Porto Velho,RO,Norte,Fundamental
4424,Cliente 4424,Feminino,60,56+,7770,Brasília,DF,Centro-Oeste,Superior
4425,Cliente 4425,Masculino,18,18-25,7168,Porto Velho,RO,Norte,Fundamental
4426,Cliente 4426,Feminino,30,26-35,2854,Porto Alegre,RS,Sul,Pós-graduação
4427,Cliente 4427,Feminino,44,36-45,3697,Curitiba,PR,Sul,Fundamental
4428,Cliente 4428,Masculino,52,46-55,8255,São Luís,MA,Nordeste,Pós-graduação
4429,Cliente 4429,Feminino,21,18-25,2552,Belo Horizonte,MG,Sudeste,Pós-graduação
4430,Cliente 4430,Feminino,51,46-55,4170,Manaus,AM,Norte,Fundamental
4431,Cliente 4431,Masculino,25,18-25,2155,São Luís,MA,Nordeste,Pós-graduação
4432,Cliente 4432,Feminino,56,56+,6044,Salvador,BA,Nordeste,Superior
4433,Cliente 4433,Feminino,22,18-25,8730,Campo Grande,MS,Centro-Oeste,Fundamental
4434,Cliente 4434,Feminino,19,18-25,8254,Recife,PE,Nordeste,Fundamental
4435,Cliente 4435,Masculino,33,26-35,4722,Porto Velho,RO,Norte,Médio
4436,Cliente 4436,Feminino,26,26-35,5435,Salvador,BA,Nordeste,Pós-graduação
4437,Cliente 4437,Masculino,56,56+,6959,Rio de Janeiro,RJ,Sudeste,Superior
4438,Cliente 4438,Masculino,29,26-35,3398,Goiânia,GO,Centro-Oeste,Superior
4439,Cliente 4439,Masculino,25,18-25,9078,São Luís,MA,Nordeste,Superior
4440,Cliente 4440,Feminino,49,46-55,2161,Belo Horizonte,MG,Sudeste,Pós-graduação
4441,Cliente 4441,Masculino,54,46-55,4587,Salvador,BA,Nordeste,Fundamental
4442,Cliente 4442,Feminino,24,18-25,2207,Belém,PA,Norte,Pós-graduação
4443,Cliente 4443,Masculino,63,56+,4117,Recife,PE,Nordeste,Superior
4444,Cliente 4444,Feminino,19,18-25,4046,Belém,PA,Norte,Superior
4445,Cliente 4445,Masculino,64,56+,8055,Fortaleza,CE,Nordeste,Médio
4446,Cliente 4446,Masculino,54,46-55,6738,Manaus,AM,Norte,Pós-graduação
4447,Cliente 4447,Masculino,39,36-45,8913,Brasília,DF,Centro-Oeste,Pós-graduação
4448,Cliente 4448,Masculino,61,56+,2014,Brasília,DF,Centro-Oeste,Fundamental
4449,Cliente 4449,Masculino,53,46-55,4419,São Luís,MA,Nordeste,Pós-graduação
4450,Cliente 4450,Feminino,55,46-55,5693,Florianópolis,SC,Sul,Médio
4451,Cliente 4451,Masculino,32,26-35,4805,Campo Grande,MS,Centro-Oeste,Pós-graduação
4452,Cliente 4452,Masculino,54,46-55,4265,Rio Branco,AC,Norte,Pós-graduação
4453,Cliente 4453,Masculino,58,56+,9219,Fortaleza,CE,Nordeste,Superior
4454,Cliente 4454,Masculino,56,56+,2734,Vitória,ES,Sudeste,Pós-graduação
4455,Cliente 4455,Feminino,47,46-55,7585,Belo Horizonte,MG,Sudeste,Superior
4456,Cliente 4456,Masculino,38,36-45,6483,Belo Horizonte,MG,Sudeste,Pós-graduação
4457,Cliente 4457,Feminino,38,36-45,7432,Belém,PA,Norte,Superior
4458,Cliente 4458,Feminino,45,36-45,9457,Vitória,ES,Sudeste,Fundamental
4459,Cliente 4459,Feminino,28,26-35,7980,Porto Alegre,RS,Sul,Pós-graduação
4460,Cliente 4460,Masculino,58,56+,3807,Rio de Janeiro,RJ,Sudeste,Médio
4461,Cliente 4461,Feminino,35,26-35,8165,Recife,PE,Nordeste,Pós-graduação
4462,Cliente 4462,Masculino,21,18-25,6633,Porto Velho,RO,Norte,Médio
4463,Cliente 4463,Feminino,19,18-25,6507,Salvador,BA,Nordeste,Médio
4464,Cliente 4464,Masculino,34,26-35,8637,Manaus,AM,Norte,Médio
4465,Cliente 4465,Feminino,54,46-55,9931,Campo Grande,MS,Centro-Oeste,Superior
4466,Cliente 4466,Masculino,43,36-45,4345,Manaus,AM,Norte,Superior
4467,Cliente 4467,Feminino,20,18-25,8878,Campo Grande,MS,Centro-Oeste,Pós-graduação
4468,Cliente 4468,Masculino,40,36-45,7140,Belém,PA,Norte,Médio
4469,Cliente 4469,Feminino,24,18-25,6474,Campo Grande,MS,Centro-Oeste,Pós-graduação
4470,Cliente 4470,Masculino,50,46-55,9753,Rio de Janeiro,RJ,Sudeste,Pós-graduação
4471,Cliente 4471,Feminino,53,46-55,7281,Belém,PA,Norte,Pós-graduação
4472,Cliente 4472,Feminino,52,46-55,6488,São Luís,MA,Nordeste,Pós-graduação
4473,Cliente 4473,Feminino,25,18-25,8855,São Luís,MA,Nordeste,Pós-graduação
4474,Cliente 4474,Masculino,38,36-45,8014,Porto Velho,RO,Norte,Pós-graduação
4475,Cliente 4475,Feminino,45,36-45,4601,Salvador,BA,Nordeste,Médio
4476,Cliente 4476,Masculino,35,26-35,3896,Recife,PE,Nordeste,Médio
4477,Cliente 4477,Masculino,45,36-45,3866,Manaus,AM,Norte,Médio
4478,Cliente 4478,Masculino,41,36-45,8908,Rio de Janeiro,RJ,Sudeste,Pós-graduação
4479,Cliente 4479,Masculino,30,26-35,9439,Vitória,ES,Sudeste,Médio
4480,Cliente 4480,Masculino,36,36-45,3615,Goiânia,GO,Centro-Oeste,Superior
4481,Cliente 4481,Feminino,59,56+,9505,Brasília,DF,Centro-Oeste,Médio
4482,Cliente 4482,Feminino,61,56+,3357,Brasília,DF,Centro-Oeste,Pós-graduação
4483,Cliente 4483,Masculino,58,56+,8946,São Luís,MA,Nordeste,Pós-graduação
4484,Cliente 4484,Masculino,47,46-55,7423,Porto Velho,RO,Norte,Fundamental
4485,Cliente 4485,Masculino,33,26-35,5854,Brasília,DF,Centro-Oeste,Pós-graduação
4486,Cliente 4486,Masculino,35,26-35,2603,Porto Velho,RO,Norte,Superior
4487,Cliente 4487,Masculino,32,26-35,2768,Rio Branco,AC,Norte,Fundamental
4488,Cliente 4488,Feminino,28,26-35,8308,Belo Horizonte,MG,Sudeste,Pós-graduação
4489,Cliente 4489,Feminino,31,26-35,3419,Porto Alegre,RS,Sul,Médio
4490,Cliente 4490,Feminino,52,46-55,4840,Florianópolis,SC,Sul,Superior
4491,Cliente 4491,Feminino,52,46-55,4557,Salvador,BA,Nordeste,Superior
4492,Cliente 4492,Masculino,39,36-45,6551,Recife,PE,Nordeste,Pós-graduação
4493,Cliente 4493,Masculino,40,36-45,5365,São Paulo,SP,Sudeste,Pós-graduação
4494,Cliente 4494,Feminino,49,46-55,7635,Porto Alegre,RS,Sul,Pós-graduação
4495,Cliente 4495,Masculino,30,26-35,6741,Manaus,AM,Norte,Médio
4496,Cliente 4496,Masculino,50,46-55,4548,São Paulo,SP,Sudeste,Superior
4497,Cliente 4497,Masculino,48,46-55,8778,Goiânia,GO,Centro-Oeste,Médio
4498,Cliente 4498,Masculino,25,18-25,8950,Rio de Janeiro,RJ,Sudeste,Fundamental
4499,Cliente 4499,Masculino,59,56+,3276,Curitiba,PR,Sul,Pós-graduação
4500,Cliente 4500,Feminino,55,46-55,9647,Belém,PA,Norte,Fundamental
4501,Cliente 4501,Feminino,54,46-55,2628,Vitória,ES,Sudeste,Fundamental
4502,Cliente 4502,Masculino,63,56+,8163,São Luís,MA,Nordeste,Pós-graduação
4503,Cliente 4503,Masculino,39,36-45,3815,São Luís,MA,Nordeste,Superior
4504,Cliente 4504,Feminino,39,36-45,8456,Rio de Janeiro,RJ,Sudeste,Fundamental
4505,Cliente 4505,Feminino,65,56+,2987,Brasília,DF,Centro-Oeste,Superior
4506,Cliente 4506,Masculino,51,46-55,5801,Recife,PE,Nordeste,Fundamental
4507,Cliente 4507,Masculino,22,18-25,8266,Goiânia,GO,Centro-Oeste,Superior
4508,Cliente 4508,Feminino,26,26-35,4703,Vitória,ES,Sudeste,Fundamental
4509,Cliente 4509,Masculino,19,18-25,3701,Florianópolis,SC,Sul,Pós-graduação
4510,Cliente 4510,Masculino,38,36-45,8708,Porto Alegre,RS,Sul,Fundamental
4511,Cliente 4511,Feminino,60,56+,5562,Belém,PA,Norte,Médio
4512,Cliente 4512,Feminino,42,36-45,4953,Porto Alegre,RS,Sul,Pós-graduação
4513,Cliente 4513,Feminino,62,56+,7188,Belo Horizonte,MG,Sudeste,Superior
4514,Cliente 4514,Feminino,48,46-55,8204,Porto Velho,RO,Norte,Fundamental
4515,Cliente 4515,Feminino,31,26-35,3731,São Paulo,SP,Sudeste,Médio
4516,Cliente 4516,Feminino,27,26-35,7732,Porto Alegre,RS,Sul,Fundamental
4517,Cliente 4517,Masculino,35,26-35,4082,Florianópolis,SC,Sul,Superior
4518,Cliente 4518,Masculino,37,36-45,6747,Vitória,ES,Sudeste,Médio
4519,Cliente 4519,Masculino,28,26-35,2938,Rio Branco,AC,Norte,Pós-graduação
4520,Cliente 4520,Masculino,24,18-25,8548,Belém,PA,Norte,Médio
4521,Cliente 4521,Masculino,30,26-35,5317,Porto Alegre,RS,Sul,Pós-graduação
4522,Cliente 4522,Feminino,30,26-35,8074,Campo Grande,MS,Centro-Oeste,Médio
4523,Cliente 4523,Masculino,18,18-25,4247,São Paulo,SP,Sudeste,Médio
4524,Cliente 4524,Masculino,31,26-35,5703,São Luís,MA,Nordeste,Superior
4525,Cliente 4525,Feminino,28,26-35,5650,Rio Branco,AC,Norte,Pós-graduação
4526,Cliente 4526,Feminino,39,36-45,3256,Florianópolis,SC,Sul,Médio
4527,Cliente 4527,Masculino,44,36-45,7183,São Paulo,SP,Sudeste,Pós-graduação
4528,Cliente 4528,Masculino,44,36-45,4748,Rio Branco,AC,Norte,Pós-graduação
4529,Cliente 4529,Masculino,18,18-25,8870,Rio de Janeiro,RJ,Sudeste,Pós-graduação
4530,Cliente 4530,Masculino,31,26-35,7772,Goiânia,GO,Centro-Oeste,Superior
4531,Cliente 4531,Masculino,22,18-25,7720,Porto Alegre,RS,Sul,Fundamental
4532,Cliente 4532,Masculino,36,36-45,2447,Belo Horizonte,MG,Sudeste,Fundamental
4533,Cliente 4533,Masculino,44,36-45,6768,Florianópolis,SC,Sul,Fundamental
4534,Cliente 4534,Masculino,43,36-45,5417,Porto Velho,RO,Norte,Pós-graduação
4535,Cliente 4535,Feminino,18,18-25,6080,Rio de Janeiro,RJ,Sudeste,Fundamental
4536,Cliente 4536,Masculino,44,36-45,9838,Curitiba,PR,Sul,Fundamental
4537,Cliente 4537,Feminino,19,18-25,9230,Fortaleza,CE,Nordeste,Fundamental
4538,Cliente 4538,Feminino,64,56+,9141,Vitória,ES,Sudeste,Fundamental
4539,Cliente 4539,Feminino,20,18-25,3288,Recife,PE,Nordeste,Superior
4540,Cliente 4540,Masculino,49,46-55,3354,Recife,PE,Nordeste,Fundamental
4541,Cliente 4541,Masculino,64,56+,8640,Belém,PA,Norte,Pós-graduação
4542,Cliente 4542,Feminino,60,56+,4078,São Luís,MA,Nordeste,Pós-graduação
4543,Cliente 4543,Masculino,37,36-45,7544,Manaus,AM,Norte,Fundamental
4544,Cliente 4544,Masculino,29,26-35,7585,Rio Branco,AC,Norte,Pós-graduação
4545,Cliente 4545,Masculino,51,46-55,9509,Brasília,DF,Centro-Oeste,Fundamental
4546,Cliente 4546,Masculino,26,26-35,4175,Curitiba,PR,Sul,Médio
4547,Cliente 4547,Masculino,55,46-55,3012,Belo Horizonte,MG,Sudeste,Superior
4548,Cliente 4548,Feminino,27,26-35,5317,São Paulo,SP,Sudeste,Médio
4549,Cliente 4549,Masculino,43,36-45,7935,Curitiba,PR,Sul,Superior
4550,Cliente 4550,Masculino,50,46-55,8192,Brasília,DF,Centro-Oeste,Fundamental
4551,Cliente 4551,Feminino,50,46-55,2554,Rio Branco,AC,Norte,Superior
4552,Cliente 4552,Feminino,40,36-45,5738,Goiânia,GO,Centro-Oeste,Superior
4553,Cliente 4553,Masculino,59,56+,2662,São Paulo,SP,Sudeste,Superior
4554,Cliente 4554,Feminino,21,18-25,7632,Rio de Janeiro,RJ,Sudeste,Superior
4555,Cliente 4555,Masculino,54,46-55,3200,Recife,PE,Nordeste,Médio
4556,Cliente 4556,Masculino,34,26-35,6858,Porto Velho,RO,Norte,Médio
4557,Cliente 4557,Masculino,37,36-45,8847,Curitiba,PR,Sul,Superior
4558,Cliente 4558,Masculino,62,56+,3316,Fortaleza,CE,Nordeste,Médio
4559,Cliente 4559,Feminino,54,46-55,6183,São Luís,MA,Nordeste,Pós-graduação
4560,Cliente 4560,Feminino,19,18-25,9727,Rio de Janeiro,RJ,Sudeste,Pós-graduação
4561,Cliente 4561,Feminino,44,36-45,6111,Rio de Janeiro,RJ,Sudeste,Superior
4562,Cliente 4562,Feminino,55,46-55,4347,Fortaleza,CE,Nordeste,Médio
4563,Cliente 4563,Masculino,36,36-45,2591,Porto Velho,RO,Norte,Médio
4564,Cliente 4564,Masculino,31,26-35,7645,Salvador,BA,Nordeste,Pós-graduação
4565,Cliente 4565,Feminino,51,46-55,5117,Rio de Janeiro,RJ,Sudeste,Pós-graduação
4566,Cliente 4566,Masculino,23,18-25,3191,Goiânia,GO,Centro-Oeste,Médio
4567,Cliente 4567,Feminino,26,26-35,9360,Manaus,AM,Norte,Fundamental
4568,Cliente 4568,Feminino,34,26-35,8597,Goiânia,GO,Centro-Oeste,Fundamental
4569,Cliente 4569,Masculino,50,46-55,6871,Campo Grande,MS,Centro-Oeste,Superior
4570,Cliente 4570,Feminino,64,56+,7063,Vitória,ES,Sudeste,Fundamental
4571,Cliente 4571,Feminino,42,36-45,9209,Manaus,AM,Norte,Fundamental
4572,Cliente 4572,Feminino,30,26-35,9012,Vitória,ES,Sudeste,Pós-graduação
4573,Cliente 4573,Feminino,30,26-35,9410,Belém,PA,Norte,Médio
4574,Cliente 4574,Feminino,63,56+,9196,Porto Alegre,RS,Sul,Médio
4575,Cliente 4575,Masculino,28,26-35,3552,Brasília,DF,Centro-Oeste,Médio
4576,Cliente 4576,Masculino,41,36-45,4141,Porto Alegre,RS,Sul,Superior
4577,Cliente 4577,Masculino,32,26-35,3975,Goiânia,GO,Centro-Oeste,Médio
4578,Cliente 4578,Masculino,18,18-25,3843,São Paulo,SP,Sudeste,Médio
4579,Cliente 4579,Feminino,21,18-25,9609,Belo Horizonte,MG,Sudeste,Superior
4580,Cliente 4580,Feminino,54,46-55,6387,Porto Alegre,RS,Sul,Pós-graduação
4581,Cliente 4581,Feminino,28,26-35,5242,Campo Grande,MS,Centro-Oeste,Médio
4582,Cliente 4582,Masculino,37,36-45,2386,Campo Grande,MS,Centro-Oeste,Médio
4583,Cliente 4583,Masculino,21,18-25,7015,Salvador,BA,Nordeste,Médio
4584,Cliente 4584,Masculino,41,36-45,5558,São Paulo,SP,Sudeste,Médio
4585,Cliente 4585,Masculino,31,26-35,7216,Porto Alegre,RS,Sul,Médio
4586,Cliente 4586,Feminino,31,26-35,2962,Goiânia,GO,Centro-Oeste,Fundamental
4587,Cliente 4587,Masculino,58,56+,5709,Salvador,BA,Nordeste,Médio
4588,Cliente 4588,Feminino,25,18-25,3953,São Paulo,SP,Sudeste,Superior
4589,Cliente 4589,Feminino,46,46-55,5887,Porto Alegre,RS,Sul,Pós-graduação
4590,Cliente 4590,Masculino,44,36-45,7522,São Paulo,SP,Sudeste,Superior
4591,Cliente 4591,Feminino,64,56+,5533,Curitiba,PR,Sul,Superior
4592,Cliente 4592,Feminino,25,18-25,3576,Vitória,ES,Sudeste,Médio
4593,Cliente 4593,Feminino,23,18-25,9278,Rio Branco,AC,Norte,Fundamental
4594,Cliente 4594,Feminino,25,18-25,7142,Campo Grande,MS,Centro-Oeste,Superior
4595,Cliente 4595,Masculino,37,36-45,4865,São Luís,MA,Nordeste,Fundamental
4596,Cliente 4596,Feminino,51,46-55,9379,São Luís,MA,Nordeste,Médio
4597,Cliente 4597,Masculino,21,18-25,5837,Vitória,ES,Sudeste,Pós-graduação
4598,Cliente 4598,Feminino,48,46-55,2732,Florianópolis,SC,Sul,Fundamental
4599,Cliente 4599,Masculino,22,18-25,2828,Curitiba,PR,Sul,Médio
4600,Cliente 4600,Masculino,56,56+,8484,Brasília,DF,Centro-Oeste,Médio
4601,Cliente 4601,Feminino,64,56+,2993,Florianópolis,SC,Sul,Fundamental
4602,Cliente 4602,Masculino,34,26-35,4325,São Luís,MA,Nordeste,Superior
4603,Cliente 4603,Masculino,22,18-25,6160,São Luís,MA,Nordeste,Médio
4604,Cliente 4604,Masculino,53,46-55,6563,Curitiba,PR,Sul,Superior
4605,Cliente 4605,Feminino,39,36-45,5329,Belo Horizonte,MG,Sudeste,Superior
4606,Cliente 4606,Masculino,23,18-25,6480,Rio de Janeiro,RJ,Sudeste,Pós-graduação
4607,Cliente 4607,Masculino,57,56+,6046,Belo Horizonte,MG,Sudeste,Pós-graduação
4608,Cliente 4608,Feminino,27,26-35,4999,Porto Alegre,RS,Sul,Médio
4609,Cliente 4609,Feminino,57,56+,5639,Vitória,ES,Sudeste,Superior
4610,Cliente 4610,Masculino,62,56+,6464,Manaus,AM,Norte,Superior
4611,Cliente 4611,Feminino,34,26-35,2764,Fortaleza,CE,Nordeste,Médio
4612,Cliente 4612,Feminino,30,26-35,4673,São Paulo,SP,Sudeste,Pós-graduação
4613,Cliente 4613,Masculino,35,26-35,9526,Manaus,AM,Norte,Fundamental
